theta/2theta,Intensity
16.82999992,522.5811157
16.84000015,595.8106689
16.85000038,561.0675049
16.86000061,522.1925659
16.87000084,532.0513916
16.87999916,502.7103577
16.88999939,531.7382202
16.89999962,555.6755981
16.90999985,564.7802734
16.92000008,586.7670288
16.93000031,545.4753418
16.94000053,550.6755371
16.95000076,528.4122925
16.95999908,585.500061
16.96999931,584.7926025
16.97999954,539.1547852
16.98999977,576.9594116
17,523.9832153
17.01000023,466.1757507
17.02000046,491.1442261
17.03000069,505.7402039
17.04000092,521.9523315
17.04999924,559.2587891
17.05999947,520.5252075
17.06999969,501.8711548
17.07999992,537.703125
17.09000015,574.257019
17.10000038,582.8479614
17.11000061,548.6997681
17.12000084,515.4173584
17.12999916,514.9881592
17.13999939,544.3709717
17.14999962,548.1898193
17.15999985,456.9365845
17.17000008,512.5408936
17.18000031,495.3816833
17.19000053,582.2755737
17.20000076,569.8162231
17.20999908,495.8333435
17.21999931,505.4082642
17.22999954,536.3164063
17.23999977,547.0484009
17.25,536.253479
17.26000023,540.0558472
17.27000046,527.579834
17.28000069,575.8458252
17.29000092,521.4695435
17.29999924,501.0661316
17.30999947,620.5479126
17.31999969,608.4772339
17.32999992,540.2001953
17.34000015,568.9868774
17.35000038,530.9083862
17.36000061,591.666687
17.37000084,579.3655396
17.37999916,531.3637085
17.38999939,513.822937
17.39999962,559.5639038
17.40999985,534.2241821
17.42000008,585.5175781
17.43000031,559.0603027
17.44000053,479.6464233
17.45000076,523.1251831
17.45999908,542.737854
17.46999931,557.5588379
17.47999954,575.7557983
17.48999977,526.0001831
17.5,540.8227539
17.51000023,592.6443481
17.52000046,541.6517944
17.53000069,549.0787964
17.54000092,516.4203491
17.54999924,573.0219116
17.55999947,575.5635376
17.56999969,610.2427979
17.57999992,526.6182861
17.59000015,566.8204346
17.60000038,560.1546631
17.61000061,556.3328247
17.62000084,514.9349365
17.62999916,587.1968384
17.63999939,499.4835205
17.64999962,525
17.65999985,553.9998779
17.67000008,629.8097534
17.68000031,570.1497803
17.69000053,579.6663208
17.70000076,553.3734131
17.70999908,639.6538086
17.71999931,563.9469604
17.72999954,443.602478
17.73999977,519.4321899
17.75,562.012085
17.76000023,575.9144897
17.77000046,561.8908081
17.78000069,520.7929077
17.79000092,574.2615356
17.79999924,509.2374573
17.80999947,552.114563
17.81999969,555.6621094
17.82999992,644.5090332
17.84000015,614.442627
17.85000038,641.8377075
17.86000061,625.5648193
17.87000084,493.1430664
17.87999916,493.0757446
17.88999939,611.0738525
17.89999962,644.7473145
17.90999985,557.5559082
17.92000008,612.5227051
17.93000031,594.0321045
17.94000053,642.6776123
17.95000076,594.2024536
17.95999908,557.5214233
17.96999931,464.7293091
17.97999954,603.831543
17.98999977,635.9107666
18,628.3772583
18.01000023,621.0789795
18.02000046,587.8077393
18.03000069,517.4404297
18.04000092,530.0563965
18.04999924,570.0699463
18.05999947,570.4575806
18.06999969,589.0059814
18.07999992,604.0588989
18.09000015,632.0131836
18.10000038,591.1868896
18.11000061,584.9037476
18.12000084,485.1776428
18.12999916,536.2203979
18.13999939,565.0480347
18.14999962,622.5610962
18.15999985,565.5358887
18.17000008,626.2451172
18.18000031,552.0873413
18.19000053,561.8093872
18.20000076,563.1310425
18.20999908,571.8555908
18.21999931,514.6165161
18.22999954,620.6071167
18.23999977,567.4588013
18.25,628.2682495
18.26000023,575.8955688
18.27000046,552.4921265
18.28000069,527.9154663
18.29000092,568.5825806
18.29999924,572.8322144
18.30999947,532.473938
18.31999969,519.7432251
18.32999992,613.2763062
18.34000015,627.5750122
18.35000038,554.3381958
18.36000061,591.5183105
18.37000084,525.0262451
18.37999916,570.8565063
18.38999939,537.0322876
18.39999962,483.3333435
18.40999985,483.3333435
18.42000008,491.9009399
18.43000031,552.6251831
18.44000053,593.0292969
18.45000076,583.8898315
18.45999908,630.107605
18.46999931,569.9788208
18.47999954,663.6586914
18.48999977,582.6860962
18.5,548.9406128
18.51000023,533.2744751
18.52000046,486.4252625
18.53000069,556.383728
18.54000092,489.9498901
18.54999924,549.5908203
18.55999947,622.5418701
18.56999969,528.782959
18.57999992,650
18.59000015,634.0588989
18.60000038,511.54422
18.61000061,511.2572632
18.62000084,562.9264526
18.62999916,536.1074219
18.63999939,561.076355
18.64999962,579.7173462
18.65999985,548.6595459
18.67000008,548.0994873
18.68000031,632.2623901
18.69000053,584.480957
18.70000076,562.5945435
18.70999908,597.4743042
18.71999931,566.6845703
18.72999954,495.772644
18.73999977,533.333313
18.75,540.5378418
18.76000023,598.0612793
18.77000046,496.1009216
18.78000069,465.2585754
18.79000092,528.3989868
18.79999924,489.2753296
18.80999947,588.7128906
18.81999969,560.1536255
18.82999992,575.9367065
18.84000015,544.4963989
18.85000038,573.6057739
18.86000061,562.7973022
18.87000084,606.7503662
18.87999916,547.661499
18.88999939,616.9945679
18.89999962,614.7017822
18.90999985,542.9368286
18.92000008,563.3314819
18.93000031,625
18.94000053,620.7712402
18.95000076,566.963562
18.95999908,574.0422974
18.96999931,615.2338867
18.97999954,590.2053833
18.98999977,517.472229
19,583.9760132
19.01000023,537.3220215
19.02000046,596.0940552
19.03000069,598.9776611
19.04000092,581.329895
19.04999924,551.2263794
19.05999947,571.3135376
19.06999969,580.8113403
19.07999992,605.805603
19.09000015,559.8043823
19.10000038,515.133728
19.11000061,561.8570557
19.12000084,552.7191162
19.12999916,602.3306274
19.13999939,570.6436157
19.14999962,648.8378296
19.15999985,625.5656128
19.17000008,633.4655762
19.18000031,546.7244873
19.19000053,567.0128174
19.20000076,572.1453857
19.20999908,507.9102783
19.21999931,596.2172852
19.22999954,501.5245972
19.23999977,540.9301147
19.25,522.2548828
19.26000023,560.855957
19.27000046,513.4229736
19.28000069,540.2729492
19.29000092,498.8721313
19.29999924,597.9047852
19.30999947,526.1125488
19.31999969,568.2582397
19.32999992,627.147583
19.34000015,546.4082031
19.35000038,569.7454224
19.36000061,522.4580688
19.37000084,598.8748779
19.37999916,542.3436279
19.38999939,577.7652588
19.39999962,496.6773682
19.40999985,551.0760498
19.42000008,623.251709
19.43000031,493.0523987
19.44000053,608.4663696
19.45000076,619.9708862
19.45999908,528.9963989
19.46999931,508.7092285
19.47999954,562.9754639
19.48999977,645.8519897
19.5,649.7976685
19.51000023,587.3163452
19.52000046,495.8974609
19.53000069,579.1279907
19.54000092,529.2515869
19.54999924,529.166687
19.55999947,599.7049561
19.56999969,566.8466187
19.57999992,566.666687
19.59000015,517.0599365
19.60000038,574.4692993
19.61000061,517.2693481
19.62000084,524.9036255
19.62999916,520.8866577
19.63999939,557.8071899
19.64999962,500.8903198
19.65999985,545.0773315
19.67000008,582.6685791
19.68000031,607.859314
19.69000053,555.260376
19.70000076,558.2440796
19.70999908,603.1282349
19.71999931,530.958313
19.72999954,598.2206421
19.73999977,624.3411865
19.75,572.3274536
19.76000023,595.112915
19.77000046,620.0821533
19.78000069,572.3972778
19.79000092,586.9581909
19.79999924,579.4478149
19.80999947,643.5018311
19.81999969,525.3587646
19.82999992,613.0791626
19.84000015,584.6221924
19.85000038,607.3359375
19.86000061,548.4037476
19.87000084,625.6368408
19.87999916,545.4806519
19.88999939,577.4859619
19.89999962,622.8894043
19.90999985,597.2123413
19.92000008,504.6488342
19.93000031,642.5390625
19.94000053,547.1883545
19.95000076,521.9208374
19.95999908,552.3856812
19.96999931,668.3953247
19.97999954,553.0523071
19.98999977,549.7620239
20,624.5474854
20.01000023,511.6138306
20.02000046,562.866272
20.03000069,551.0339355
20.04000092,503.1632385
20.04999924,519.4896851
20.05999947,548.0830688
20.06999969,557.7753906
20.07999992,538.9204102
20.09000015,553.0098267
20.10000038,592.8900757
20.11000061,549.4266357
20.12000084,630.7996216
20.12999916,548.7893066
20.13999939,611.0003052
20.14999962,582.0458984
20.15999985,556.1168823
20.17000008,611.7144165
20.18000031,547.701416
20.19000053,583.7557983
20.20000076,576.036499
20.20999908,529.2073364
20.21999931,582.1641235
20.22999954,511.3834839
20.23999977,572.5794678
20.25,552.5974731
20.26000023,550
20.27000046,534.8585205
20.28000069,552.2346191
20.29000092,588.1430054
20.29999924,557.7363281
20.30999947,614.4054565
20.31999969,560.6763306
20.32999992,550.4119873
20.34000015,677.486084
20.35000038,601.7991333
20.36000061,576.7091675
20.37000084,552.5944214
20.37999916,613.3955688
20.38999939,650.6256714
20.39999962,524.0039063
20.40999985,478.6227112
20.42000008,556.5918579
20.43000031,566.666687
20.44000053,574.0636597
20.45000076,575
20.45999908,575
20.46999931,604.4655151
20.47999954,630.4017944
20.48999977,574.5657349
20.5,618.0168457
20.51000023,570.0585327
20.52000046,610.0496216
20.53000069,602.0564575
20.54000092,556.2305298
20.54999924,593.7081909
20.55999947,581.8137817
20.56999969,611.855957
20.57999992,613.0396118
20.59000015,485.7320251
20.60000038,520.9192505
20.61000061,615.8483887
20.62000084,582.2803345
20.62999916,575
20.63999939,564.2106934
20.64999962,619.9614258
20.65999985,575.3730469
20.67000008,555.9232178
20.68000031,482.6458435
20.69000053,570.8197632
20.70000076,673.0802612
20.70999908,619.8457642
20.71999931,554.9985962
20.72999954,535.1817017
20.73999977,529.7879028
20.75,507.9244995
20.76000023,557.1956177
20.77000046,563.1364746
20.78000069,576.6002808
20.79000092,575.6466675
20.79999924,606.6339722
20.80999947,559.8531494
20.81999969,578.0375366
20.82999992,583.333313
20.84000015,590.3223267
20.85000038,619.5819702
20.86000061,621.515686
20.87000084,669.5425415
20.87999916,571.4683838
20.88999939,636.7261963
20.89999962,574.4956665
20.90999985,568.7098999
20.92000008,605.3710938
20.93000031,609.0513306
20.94000053,567.0101929
20.95000076,541.1408081
20.95999908,585.5678101
20.96999931,499.84021
20.97999954,544.2081909
20.98999977,616.4418335
21,533.6009521
21.01000023,597.6993408
21.02000046,538.4002686
21.03000069,537.8223267
21.04000092,609.520874
21.04999924,567.4103394
21.05999947,581.2269897
21.06999969,580.7451172
21.07999992,585.911377
21.09000015,560.5617065
21.10000038,581.06427
21.11000061,553.928833
21.12000084,535.7772217
21.12999916,576.8436279
21.13999939,604.2092896
21.14999962,648.3746948
21.15999985,578.3726196
21.17000008,548.3535156
21.18000031,608.9424438
21.19000053,555.3545532
21.20000076,530.8772583
21.20999908,558.9232178
21.21999931,560.06427
21.22999954,597.8868408
21.23999977,542.5124512
21.25,571.003479
21.26000023,589.8950806
21.27000046,486.8408813
21.28000069,579.3502197
21.29000092,537.3900757
21.29999924,523.1878052
21.30999947,567.3214111
21.31999969,582.4170532
21.32999992,563.8613281
21.34000015,590.7359009
21.35000038,629.1166382
21.36000061,585.8182983
21.37000084,599.8585815
21.37999916,627.6530762
21.38999939,578.6804199
21.39999962,642.7450562
21.40999985,580.1390381
21.42000008,602.161438
21.43000031,575.137146
21.44000053,527.4154663
21.45000076,599.461853
21.45999908,555.0541382
21.46999931,609.5161133
21.47999954,633.333313
21.48999977,573.2147217
21.5,544.6894531
21.51000023,506.9727478
21.52000046,533.6204224
21.53000069,602.4226685
21.54000092,576.8904419
21.54999924,531.1629028
21.55999947,567.7628784
21.56999969,602.0747681
21.57999992,623.9258423
21.59000015,579.3518066
21.60000038,537.6331177
21.61000061,578.8193359
21.62000084,592.7351074
21.62999916,607.1324463
21.63999939,581.6191406
21.64999962,564.6672974
21.65999985,590.2015381
21.67000008,560.0524902
21.68000031,570.3758545
21.69000053,588.3549194
21.70000076,567.2052002
21.70999908,564.4385376
21.71999931,603.2373047
21.72999954,592.3267822
21.73999977,513.4726563
21.75,578.4707031
21.76000023,536.817688
21.77000046,526.4666748
21.78000069,617.8139038
21.79000092,622.8911133
21.79999924,591.4507446
21.80999947,604.347168
21.81999969,597.5154419
21.82999992,492.9356689
21.84000015,537.7966919
21.85000038,579.7785034
21.86000061,502.9634399
21.87000084,503.5209351
21.87999916,543.3655396
21.88999939,586.7429199
21.89999962,582.2614746
21.90999985,557.2918701
21.92000008,547.0537109
21.93000031,539.9508667
21.94000053,584.4788818
21.95000076,566.0620728
21.95999908,547.0739136
21.96999931,551.675354
21.97999954,574.5783081
21.98999977,513.4720459
22,553.0732422
22.01000023,534.0202026
22.02000046,567.5186157
22.03000069,600.338623
22.04000092,595.5098877
22.04999924,594.5472412
22.05999947,610.2107544
22.06999969,590.8327637
22.07999992,616.4165649
22.09000015,567.5458984
22.10000038,588.8948364
22.11000061,515.5927124
22.12000084,510.6655884
22.12999916,560.4078369
22.13999939,603.3505249
22.14999962,562.8966675
22.15999985,579.8742065
22.17000008,574.6209717
22.18000031,537.1664429
22.19000053,561.5272217
22.20000076,612.8234863
22.20999908,556.3748779
22.21999931,557.1635742
22.22999954,549.8937378
22.23999977,562.560791
22.25,588.8973999
22.26000023,534.7958984
22.27000046,592.7868042
22.28000069,584.9777222
22.29000092,530.7405396
22.29999924,563.4885864
22.30999947,546.2622681
22.31999969,560.6737061
22.32999992,655.8610229
22.34000015,602.8760986
22.35000038,575.9985962
22.36000061,598.395752
22.37000084,566.1021729
22.37999916,600.1102295
22.38999939,556.0291138
22.39999962,532.8891602
22.40999985,563.2562866
22.42000008,550.7570801
22.43000031,540.1885986
22.44000053,544.3502197
22.45000076,577.9755859
22.45999908,611.8742065
22.46999931,628.838623
22.47999954,604.0360718
22.48999977,595.4750366
22.5,597.3466797
22.51000023,601.1298218
22.52000046,596.2370605
22.53000069,560.008667
22.54000092,575.8972778
22.54999924,574.8086548
22.55999947,523.1544189
22.56999969,520.9439697
22.57999992,535.9462891
22.59000015,592.2661743
22.60000038,687.4689331
22.61000061,641.8693848
22.62000084,537.2180786
22.62999916,571.4481201
22.63999939,597.0037231
22.64999962,592.6553345
22.65999985,613.8417358
22.67000008,529.9992065
22.68000031,478.5209961
22.69000053,511.4659424
22.70000076,552.138916
22.70999908,576.8563843
22.71999931,557.9094238
22.72999954,556.8908081
22.73999977,607.1837769
22.75,582.7877197
22.76000023,547.4777832
22.77000046,523.1784668
22.78000069,530.9428711
22.79000092,545.833313
22.79999924,550.8375244
22.80999947,649.0549316
22.81999969,602.8510132
22.82999992,529.166687
22.84000015,563.9140015
22.85000038,518.1463623
22.86000061,500.4959106
22.87000084,543.0349731
22.87999916,565.71875
22.88999939,561.0062256
22.89999962,537.0044556
22.90999985,515.2131348
22.92000008,552.2835083
22.93000031,561.4035645
22.94000053,523.9488525
22.95000076,554.4382935
22.95999908,628.6662598
22.96999931,597.9205322
22.97999954,592.7503662
22.98999977,640.0848999
23,608.5397339
23.01000023,527.0722656
23.02000046,508.4061584
23.03000069,566.1734619
23.04000092,571.4244995
23.04999924,504.8510132
23.05999947,575.1675415
23.06999969,618.673645
23.07999992,560.9714355
23.09000015,582.2667236
23.10000038,579.0488281
23.11000061,629.7668457
23.12000084,651.8687134
23.12999916,609.1531982
23.13999939,613.9859619
23.14999962,559.8728027
23.15999985,489.7658081
23.17000008,528.2660522
23.18000031,561.5897827
23.19000053,591.0604248
23.20000076,577.1174927
23.20999908,576.1037598
23.21999931,613.3297729
23.22999954,613.9760742
23.23999977,619.7369995
23.25,638.2694702
23.26000023,625.3972778
23.27000046,610.598999
23.28000069,580.8512573
23.29000092,515.8214722
23.29999924,539.5977173
23.30999947,583.0089111
23.31999969,545.5587769
23.32999992,568.083252
23.34000015,561.1989746
23.35000038,561.1757813
23.36000061,624.4247437
23.37000084,610.3867798
23.37999916,585.7978516
23.38999939,560.7915649
23.39999962,553.1364136
23.40999985,568.6380005
23.42000008,588.5696411
23.43000031,547.1456299
23.44000053,520.0099487
23.45000076,567.5856323
23.45999908,589.6702271
23.46999931,621.9793091
23.47999954,613.2770996
23.48999977,570.5460815
23.5,584.0012817
23.51000023,539.8134155
23.52000046,573.3305664
23.53000069,632.6090088
23.54000092,591.3863525
23.54999924,557.9163818
23.55999947,577.7802124
23.56999969,593.4017334
23.57999992,572.9432983
23.59000015,558.1603394
23.60000038,550.0664063
23.61000061,581.3774414
23.62000084,566.5484619
23.62999916,537.5062256
23.63999939,558.312561
23.64999962,583.2824097
23.65999985,581.3444824
23.67000008,587.3148193
23.68000031,589.795166
23.69000053,519.4637451
23.70000076,522.010376
23.70999908,534.1821289
23.71999931,542.572876
23.72999954,618.3125
23.73999977,623.2920532
23.75,602.2592773
23.76000023,565.538208
23.77000046,565.5678711
23.78000069,597.9903564
23.79000092,599.8425903
23.79999924,588.1697388
23.80999947,598.7578125
23.81999969,577.4373169
23.82999992,493.0492554
23.84000015,511.9890747
23.85000038,540.9974976
23.86000061,522.3477173
23.87000084,537.2623901
23.87999916,561.2617798
23.88999939,583.333313
23.89999962,583.333313
23.90999985,618.3339233
23.92000008,598.2098999
23.93000031,544.6422729
23.94000053,533.5583496
23.95000076,565.4306641
23.95999908,586.003479
23.96999931,522.7477417
23.97999954,521.1812134
23.98999977,537.6149292
24,590.9906616
24.01000023,640.1549683
24.02000046,637.550354
24.03000069,578.5817261
24.04000092,586.362854
24.04999924,640.2103271
24.05999947,554.8217773
24.06999969,499.3482361
24.07999992,518.3917847
24.09000015,499.5639343
24.10000038,549.0407715
24.11000061,569.9452515
24.12000084,552.8154907
24.12999916,523.8221436
